size,numberQueries,keyDistribution,valueDistribution,snappy_read_times,simd_read_times,rle_read_times,zlib_read_times,zstandard_read_timesuncompressed_read_times,snappy_load_times,simd_load_times,rle_load_times,zlib_load_times,zstandard_load_times,uncompressed_load_times,snappy_sizes,simd_sizes,rle_sizes,zlib_sizes,zstandard_sizes,uncompressed_sizes,readPercentage
11250,10000,2,1,0.03864,0.038586,0.038691,0.038611,0.039634,0.04006,0.008311,0.008299,0.008326,0.00823,0.008275,0.008322,0,0,0,0,0,0,100
11250,10000,2,1,0.024266,0.024145,0.024177,0.024153,0.024163,0.024131,0.00826,0.008273,0.00827,0.008431,0.009463,0.008261,0,0,0,0,0,0,50
12656,10000,0,0,0.04392,0.043904,0.043904,0.043959,0.044104,0.043906,0.009651,0.009571,0.009581,0.009572,0.009577,0.009543,0,0,0,0,0,0,100
12656,10000,0,0,0.026724,0.026746,0.027331,0.026607,0.026623,0.026684,0.009586,0.009554,0.009555,0.009766,0.009572,0.009578,0,0,0,0,0,0,50
12656,10000,0,1,0.044149,0.04401,0.044019,0.044061,0.043989,0.045616,0.009293,0.009307,0.009357,0.009347,0.009289,0.009332,0,0,0,0,0,0,100
12656,10000,0,1,0.026494,0.026586,0.02665,0.026611,0.026697,0.026549,0.009732,0.009574,0.00933,0.009302,0.009327,0.00988,0,0,0,0,0,0,50
12656,10000,1,0,0.043726,0.043725,0.04371,0.043733,0.043709,0.044543,0.008645,0.008602,0.008596,0.008629,0.008659,0.008681,0,0,0,0,0,0,100
12656,10000,1,0,0.026387,0.026238,0.026997,0.026385,0.026138,0.026306,0.008668,0.00867,0.008628,0.008671,0.008646,0.009036,0,0,0,0,0,0,50
12656,10000,1,1,0.044055,0.043995,0.043982,0.044008,0.043992,0.043983,0.006858,0.007045,0.006845,0.006767,0.006937,0.006808,0,0,0,0,0,0,100
12656,10000,1,1,0.026496,0.026736,0.026525,0.026564,0.026647,0.026687,0.006865,0.006889,0.006824,0.006782,0.006836,0.006846,0,0,0,0,0,0,50
12656,10000,2,0,0.043983,0.044196,0.043976,0.043982,0.043966,0.043978,0.009569,0.00954,0.009589,0.009564,0.009607,0.009608,0,0,0,0,0,0,100
12656,10000,2,0,0.026167,0.026326,0.026513,0.026353,0.026557,0.02616,0.009563,0.009559,0.00959,0.009575,0.009616,0.009594,0,0,0,0,0,0,50
12656,10000,2,1,0.04484,0.043997,0.043518,0.043522,0.043525,0.043536,0.009292,0.009282,0.009292,0.009297,0.009251,0.009711,0,0,0,0,0,0,100
12656,10000,2,1,0.026719,0.026664,0.026899,0.026645,0.02665,0.027296,0.009287,0.009333,0.010136,0.009268,0.009224,0.009358,0,0,0,0,0,0,50
14238,10000,0,0,0.049427,0.04894,0.048935,0.049605,0.048928,0.049301,0.010746,0.011127,0.010743,0.010775,0.010741,0.010756,0,0,0,0,0,0,100
14238,10000,0,0,0.029995,0.029865,0.029865,0.02972,0.029659,0.030011,0.01078,0.010751,0.010696,0.010751,0.010831,0.010766,0,0,0,0,0,0,50
14238,10000,0,1,0.049926,0.049637,0.051029,0.050336,0.049685,0.049743,0.01046,0.010417,0.010445,0.010605,0.010458,0.010522,0,0,0,0,0,0,100
14238,10000,0,1,0.028835,0.029065,0.028953,0.02896,0.029124,0.029071,0.010488,0.010481,0.010477,0.010473,0.010529,0.010474,0,0,0,0,0,0,50
14238,10000,1,0,0.04915,0.04916,0.049371,0.049153,0.049598,0.049208,0.00968,0.009893,0.009792,0.009686,0.009656,0.009831,0,0,0,0,0,0,100
14238,10000,1,0,0.029273,0.029379,0.029302,0.0295,0.029569,0.029322,0.009707,0.009728,0.009783,0.00966,0.009977,0.009788,0,0,0,0,0,0,50
14238,10000,1,1,0.049694,0.051312,0.049323,0.049294,0.049891,0.049282,0.007672,0.008042,0.007635,0.007643,0.007707,0.007656,0,0,0,0,0,0,100
14238,10000,1,1,0.029017,0.028874,0.028876,0.029339,0.029155,0.028972,0.00765,0.007679,0.007645,0.008024,0.008077,0.007634,0,0,0,0,0,0,50
14238,10000,2,0,0.048505,0.048478,0.048544,0.048599,0.048474,0.048664,0.010721,0.010744,0.010707,0.010731,0.011072,0.010757,0,0,0,0,0,0,100
14238,10000,2,0,0.028945,0.029013,0.028816,0.029073,0.029265,0.029021,0.010823,0.010794,0.010742,0.010734,0.010721,0.010721,0,0,0,0,0,0,50
14238,10000,2,1,0.048996,0.050811,0.048995,0.04936,0.049015,0.048979,0.010395,0.011004,0.010473,0.010455,0.010435,0.010475,0,0,0,0,0,0,100
14238,10000,2,1,0.029802,0.029011,0.029658,0.029649,0.029592,0.029482,0.010449,0.010432,0.010441,0.010382,0.010429,0.010461,0,0,0,0,0,0,50
16017,10000,0,0,0.054811,0.05482,0.054826,0.054997,0.054812,0.054802,0.012058,0.012126,0.012131,0.012049,0.012076,0.012071,0,0,0,0,0,0,100
16017,10000,0,0,0.032465,0.032308,0.032343,0.032253,0.032216,0.032396,0.012096,0.012069,0.012082,0.012103,0.01205,0.013268,0,0,0,0,0,0,50
16017,10000,0,1,0.05636,0.056341,0.056612,0.056307,0.056683,0.056894,0.011769,0.011817,0.011798,0.012551,0.011721,0.011788,0,0,0,0,0,0,100
16017,10000,0,1,0.032509,0.032402,0.032091,0.033139,0.032749,0.032747,0.011749,0.011728,0.012771,0.011766,0.011721,0.011871,0,0,0,0,0,0,50
16017,10000,1,0,0.056456,0.057577,0.083068,0.055322,0.055506,0.055742,0.011034,0.011472,0.010991,0.013472,0.010935,0.011016,0,0,0,0,0,0,100
16017,10000,1,0,0.032793,0.032318,0.03162,0.031531,0.031554,0.032379,0.010929,0.010943,0.011172,0.011837,0.010915,0.010911,0,0,0,0,0,0,50
16017,10000,1,1,0.056342,0.055588,0.055345,0.056075,0.056674,0.055288,0.008636,0.008581,0.008589,0.008644,0.008603,0.008754,0,0,0,0,0,0,100
16017,10000,1,1,0.033214,0.033124,0.032672,0.032661,0.033224,0.032448,0.00885,0.009119,0.008648,0.008663,0.008665,0.008712,0,0,0,0,0,0,50
16017,10000,2,0,0.055292,0.055397,0.055741,0.055364,0.055842,0.055289,0.012128,0.012105,0.012134,0.012096,0.01206,0.012343,0,0,0,0,0,0,100
16017,10000,2,0,0.032439,0.032389,0.032131,0.032102,0.031923,0.032336,0.012057,0.012052,0.012036,0.012103,0.012446,0.012064,0,0,0,0,0,0,50
16017,10000,2,1,0.055171,0.054925,0.055082,0.05519,0.056366,0.055079,0.011702,0.011736,0.011761,0.011781,0.011762,0.011735,0,0,0,0,0,0,100
16017,10000,2,1,0.032763,0.032549,0.0326,0.033357,0.032664,0.0331,0.011702,0.011758,0.011712,0.011732,0.01192,0.01172,0,0,0,0,0,0,50
18019,10000,0,0,0.062333,0.062658,0.064014,0.06398,0.063216,0.064153,0.013657,0.013694,0.013678,0.013739,0.013674,0.013668,0,0,0,0,0,0,100
18019,10000,0,0,0.036336,0.035872,0.035123,0.035944,0.035212,0.035071,0.013652,0.01372,0.013657,0.013675,0.013672,0.013635,0,0,0,0,0,0,50
18019,10000,0,1,0.066063,0.063534,0.062774,0.063787,0.062894,0.065228,0.013313,0.013724,0.013269,0.013393,0.013336,0.013333,0,0,0,0,0,0,100
18019,10000,0,1,0.035456,0.035337,0.035315,0.035488,0.035524,0.035196,0.013282,0.013308,0.013314,0.013331,0.01337,0.013298,0,0,0,0,0,0,50
18019,10000,1,0,0.062131,0.061926,0.062231,0.062002,0.062077,0.062831,0.012344,0.012407,0.012515,0.012414,0.012344,0.012375,0,0,0,0,0,0,100
18019,10000,1,0,0.034984,0.03509,0.036094,0.034873,0.034999,0.036152,0.012398,0.012383,0.012667,0.012343,0.012489,0.012819,0,0,0,0,0,0,50
18019,10000,1,1,0.062258,0.062028,0.061892,0.063192,0.063366,0.062648,0.00993,0.009791,0.009816,0.009778,0.009845,0.010067,0,0,0,0,0,0,100
18019,10000,1,1,0.03716,0.036683,0.03669,0.036094,0.036755,0.036618,0.009743,0.009807,0.009783,0.009835,0.01018,0.009796,0,0,0,0,0,0,50
18019,10000,2,0,0.063341,0.062615,0.06549,0.063181,0.062083,0.062556,0.013646,0.013657,0.01366,0.013639,0.013682,0.013869,0,0,0,0,0,0,100
18019,10000,2,0,0.035435,0.035666,0.035582,0.035499,0.035371,0.035568,0.013692,0.014308,0.014036,0.01364,0.013639,0.013656,0,0,0,0,0,0,50
18019,10000,2,1,0.063985,0.062128,0.061872,0.061887,0.061918,0.063369,0.013271,0.013295,0.013281,0.013299,0.013285,0.013269,0,0,0,0,0,0,100
18019,10000,2,1,0.035646,0.035879,0.035622,0.036268,0.035928,0.036092,0.013336,0.013716,0.013265,0.013254,0.013373,0.013292,0,0,0,0,0,0,50
20271,10000,0,0,0.070972,0.072491,0.071392,0.071055,0.072871,0.071685,0.015323,0.015552,0.015362,0.015376,0.015322,0.015326,0,0,0,0,0,0,100
20271,10000,0,0,0.039726,0.040764,0.039759,0.041139,0.040417,0.041019,0.015373,0.015434,0.015345,0.015318,0.015343,0.015901,0,0,0,0,0,0,50
20271,10000,0,1,0.071155,0.071667,0.069443,0.069667,0.069809,0.07067,0.014938,0.014941,0.015005,0.014962,0.01494,0.014954,0,0,0,0,0,0,100
20271,10000,0,1,0.039086,0.03981,0.039687,0.041154,0.040853,0.039051,0.014956,0.014989,0.014927,0.014916,0.014946,0.014986,0,0,0,0,0,0,50
20271,10000,1,0,0.072084,0.070006,0.070233,0.069431,0.069462,0.070356,0.014211,0.013938,0.0139,0.013962,0.014038,0.013896,0,0,0,0,0,0,100
20271,10000,1,0,0.041172,0.040687,0.040559,0.041994,0.041385,0.040695,0.014114,0.014044,0.014135,0.013925,0.014035,0.013902,0,0,0,0,0,0,50
20271,10000,1,1,0.071648,0.070031,0.069954,0.069538,0.070514,0.069581,0.010994,0.01103,0.011049,0.010994,0.011076,0.010956,0,0,0,0,0,0,100
20271,10000,1,1,0.039578,0.040499,0.040051,0.040433,0.039861,0.039884,0.011,0.010956,0.010955,0.010956,0.011121,0.011021,0,0,0,0,0,0,50
20271,10000,2,0,0.073151,0.07166,0.070677,0.070145,0.070286,0.070891,0.015342,0.015366,0.015438,0.015315,0.015363,0.0158,0,0,0,0,0,0,100
20271,10000,2,0,0.039326,0.04027,0.040457,0.039208,0.039772,0.039242,0.015367,0.015352,0.015408,0.015363,0.015638,0.015673,0,0,0,0,0,0,50
20271,10000,2,1,0.070998,0.069091,0.069545,0.068992,0.071454,0.07046,0.014957,0.015011,0.014929,0.015128,0.01492,0.015062,0,0,0,0,0,0,100
20271,10000,2,1,0.040606,0.039369,0.040577,0.039983,0.039288,0.040268,0.014914,0.014957,0.014885,0.014893,0.014916,0.014981,0,0,0,0,0,0,50
22804,10000,0,0,0.079051,0.078719,0.079934,0.08008,0.08016,0.079292,0.01729,0.017274,0.017287,0.017236,0.017258,0.017216,0,0,0,0,0,0,100
22804,10000,0,0,0.044651,0.04347,0.044305,0.044857,0.045283,0.045086,0.017336,0.017221,0.017246,0.017299,0.017218,0.018885,0,0,0,0,0,0,50
22804,10000,0,1,0.081214,0.078621,0.078527,0.082465,0.080749,0.078272,0.016771,0.017169,0.01684,0.016795,0.01689,0.01682,0,0,0,0,0,0,100
22804,10000,0,1,0.045188,0.046098,0.045388,0.045279,0.045112,0.044773,0.016781,0.017416,0.016874,0.016765,0.016776,0.016981,0,0,0,0,0,0,50
22804,10000,1,0,0.08246,0.081003,0.080036,0.080527,0.080546,0.080544,0.015703,0.015823,0.015673,0.015889,0.015625,0.015801,0,0,0,0,0,0,100
22804,10000,1,0,0.04531,0.044905,0.045672,0.044762,0.044712,0.045636,0.015758,0.015848,0.015782,0.015755,0.015737,0.015743,0,0,0,0,0,0,50
22804,10000,1,1,0.079245,0.080828,0.080923,0.080294,0.080383,0.082085,0.012317,0.012327,0.012316,0.012439,0.012345,0.012284,0,0,0,0,0,0,100
22804,10000,1,1,0.045093,0.045358,0.045334,0.045916,0.045448,0.045144,0.012308,0.012389,0.012406,0.012354,0.012489,0.012396,0,0,0,0,0,0,50
22804,10000,2,0,0.080919,0.079023,0.078617,0.081219,0.080081,0.083652,0.017178,0.017312,0.017232,0.017211,0.017296,0.017263,0,0,0,0,0,0,100
22804,10000,2,0,0.045985,0.043423,0.044364,0.044161,0.044582,0.044,0.017314,0.017242,0.017257,0.017785,0.017229,0.017228,0,0,0,0,0,0,50
22804,10000,2,1,0.082076,0.081926,0.078855,0.081555,0.080061,0.081286,0.017354,0.016949,0.016698,0.016767,0.016725,0.016742,0,0,0,0,0,0,100
22804,10000,2,1,0.045056,0.046385,0.04483,0.044783,0.045299,0.044482,0.016827,0.01671,0.016751,0.016727,0.016845,0.016741,0,0,0,0,0,0,50
25654,10000,0,0,0.091602,0.092953,0.090705,0.092316,0.08978,0.090561,0.019899,0.019475,0.019426,0.019575,0.019416,0.019502,0,0,0,0,0,0,100
25654,10000,0,0,0.050378,0.049899,0.049676,0.048684,0.048754,0.050055,0.019332,0.019325,0.022414,0.019332,0.019534,0.019335,0,0,0,0,0,0,50
25654,10000,0,1,0.090714,0.091675,0.092116,0.089335,0.091192,0.090099,0.018809,0.018876,0.01888,0.018899,0.018842,0.018862,0,0,0,0,0,0,100
25654,10000,0,1,0.05063,0.051719,0.050675,0.050561,0.050941,0.050617,0.018858,0.018863,0.018862,0.018883,0.019092,0.019795,0,0,0,0,0,0,50
25654,10000,1,0,0.089086,0.091649,0.089652,0.08888,0.090357,0.089673,0.017744,0.017609,0.017566,0.018258,0.017593,0.017556,0,0,0,0,0,0,100
25654,10000,1,0,0.050947,0.050904,0.050112,0.05033,0.051325,0.051249,0.01759,0.017607,0.017777,0.017619,0.017588,0.017669,0,0,0,0,0,0,50
25654,10000,1,1,0.090866,0.09209,0.091647,0.093407,0.091733,0.088173,0.013882,0.013844,0.014143,0.013852,0.013838,0.013827,0,0,0,0,0,0,100
25654,10000,1,1,0.049229,0.049644,0.048743,0.050457,0.050404,0.050038,0.013883,0.013813,0.013849,0.014044,0.014032,0.013935,0,0,0,0,0,0,50
25654,10000,2,0,0.093085,0.090345,0.091366,0.092298,0.09073,0.089171,0.019357,0.019387,0.01943,0.019383,0.019375,0.019416,0,0,0,0,0,0,100
25654,10000,2,0,0.051241,0.051229,0.050567,0.051029,0.051504,0.049669,0.019355,0.019608,0.019429,0.020011,0.019487,0.019459,0,0,0,0,0,0,50
25654,10000,2,1,0.091457,0.0912,0.090236,0.090562,0.090542,0.090232,0.018781,0.018785,0.019019,0.019097,0.018726,0.019124,0,0,0,0,0,0,100
25654,10000,2,1,0.051221,0.050685,0.05033,0.050302,0.051021,0.050357,0.018835,0.018797,0.018851,0.018837,0.018806,0.019201,0,0,0,0,0,0,50
28860,10000,0,0,0.104307,0.102498,0.101399,0.103273,0.103915,0.102132,0.021826,0.021899,0.02175,0.021921,0.021792,0.021822,0,0,0,0,0,0,100
28860,10000,0,0,0.05807,0.056424,0.057819,0.056336,0.057283,0.056645,0.021951,0.021792,0.021815,0.02187,0.021718,0.02177,0,0,0,0,0,0,50
28860,10000,0,1,0.103628,0.102362,0.101245,0.104104,0.105516,0.103592,0.021184,0.021142,0.021244,0.021465,0.021162,0.021292,0,0,0,0,0,0,100
28860,10000,0,1,0.055908,0.054864,0.054624,0.055117,0.055181,0.056413,0.021561,0.021176,0.021232,0.021181,0.021163,0.021149,0,0,0,0,0,0,50
28860,10000,1,0,0.107469,0.103954,0.105886,0.101389,0.107804,0.104936,0.019786,0.019741,0.019815,0.019741,0.019752,0.019782,0,0,0,0,0,0,100
28860,10000,1,0,0.056809,0.056258,0.056503,0.05635,0.056457,0.055989,0.020079,0.01982,0.019965,0.020003,0.020137,0.019748,0,0,0,0,0,0,50
28860,10000,1,1,0.104505,0.104774,0.10508,0.10573,0.104984,0.105324,0.015552,0.015592,0.015541,0.015609,0.015659,0.015569,0,0,0,0,0,0,100
28860,10000,1,1,0.058209,0.057728,0.05724,0.057558,0.057758,0.058651,0.015602,0.015564,0.015564,0.015709,0.015515,0.015611,0,0,0,0,0,0,50
28860,10000,2,0,0.100981,0.099981,0.100211,0.103566,0.101886,0.103758,0.021726,0.021796,0.021747,0.021738,0.021801,0.021816,0,0,0,0,0,0,100
28860,10000,2,0,0.05703,0.056704,0.056865,0.057129,0.05645,0.057298,0.021751,0.021875,0.022105,0.021782,0.021787,0.021739,0,0,0,0,0,0,50
28860,10000,2,1,0.104715,0.105169,0.105023,0.103941,0.103432,0.101553,0.021205,0.021103,0.022076,0.021135,0.021458,0.02107,0,0,0,0,0,0,100
28860,10000,2,1,0.056433,0.05658,0.057254,0.056961,0.056026,0.055829,0.02115,0.021394,0.021112,0.021176,0.021103,0.021113,0,0,0,0,0,0,50
32467,10000,0,0,0.11768,0.115953,0.115366,0.118616,0.11899,0.117623,0.024501,0.02449,0.024565,0.024998,0.024438,0.024934,0,0,0,0,0,0,100
32467,10000,0,0,0.063929,0.063052,0.062727,0.062933,0.063299,0.063672,0.024405,0.024519,0.024482,0.024485,0.024634,0.024629,0,0,0,0,0,0,50
32467,10000,0,1,0.116116,0.116266,0.116196,0.116109,0.115963,0.117999,0.023775,0.023923,0.023845,0.024003,0.023815,0.02377,0,0,0,0,0,0,100
32467,10000,0,1,0.060982,0.062433,0.061756,0.061705,0.061123,0.0614,0.023839,0.023785,0.023831,0.024273,0.023977,0.023715,0,0,0,0,0,0,50
32467,10000,1,0,0.118087,0.118855,0.116122,0.11675,0.117936,0.115028,0.022241,0.022225,0.022246,0.022389,0.022427,0.022408,0,0,0,0,0,0,100
32467,10000,1,0,0.063331,0.063281,0.062077,0.063158,0.064251,0.063096,0.02223,0.022203,0.022267,0.022403,0.022184,0.022234,0,0,0,0,0,0,50
32467,10000,1,1,0.115539,0.117913,0.1166,0.117499,0.11815,0.117764,0.0176,0.017503,0.017487,0.017594,0.017474,0.017483,0,0,0,0,0,0,100
32467,10000,1,1,0.062962,0.06342,0.062927,0.062904,0.063806,0.063332,0.017577,0.017501,0.020076,0.017453,0.01742,0.01744,0,0,0,0,0,0,50
32467,10000,2,0,0.119733,0.119203,0.116333,0.118327,0.121092,0.116488,0.024469,0.024559,0.024634,0.024447,0.024441,0.024625,0,0,0,0,0,0,100
32467,10000,2,0,0.063178,0.062327,0.063102,0.063133,0.062167,0.063358,0.024415,0.024455,0.024497,0.024445,0.024453,0.024502,0,0,0,0,0,0,50
32467,10000,2,1,0.118945,0.118521,0.115931,0.114578,0.115359,0.115785,0.023713,0.023807,0.023706,0.024184,0.02369,0.023761,0,0,0,0,0,0,100
32467,10000,2,1,0.06448,0.063444,0.064281,0.063631,0.06349,0.064357,0.023782,0.023699,0.023714,0.023806,0.02374,0.023725,0,0,0,0,0,0,50
36525,10000,0,0,0.129463,0.131191,0.129741,0.134059,0.128143,0.128755,0.02783,0.027702,0.027622,0.027573,0.027677,0.02764,0,0,0,0,0,0,100
36525,10000,0,0,0.069809,0.069054,0.069736,0.069567,0.069279,0.070062,0.027638,0.027618,0.027576,0.027603,0.027646,0.029239,0,0,0,0,0,0,50
36525,10000,0,1,0.130038,0.132975,0.13236,0.133176,0.131869,0.129126,0.026879,0.026878,0.026914,0.026978,0.027016,0.026886,0,0,0,0,0,0,100
36525,10000,0,1,0.0695,0.070476,0.068519,0.069248,0.069874,0.070382,0.027223,0.026942,0.026936,0.026877,0.026902,0.027365,0,0,0,0,0,0,50
36525,10000,1,0,0.132783,0.134749,0.131054,0.133702,0.13341,0.133295,0.025068,0.025271,0.025357,0.025773,0.025135,0.025114,0,0,0,0,0,0,100
36525,10000,1,0,0.071122,0.070015,0.071276,0.072718,0.0713,0.070688,0.02513,0.025427,0.025191,0.025139,0.025119,0.025145,0,0,0,0,0,0,50
36525,10000,1,1,0.133055,0.134201,0.131533,0.132533,0.131508,0.131929,0.019774,0.019783,0.019927,0.019805,0.01979,0.019759,0,0,0,0,0,0,100
36525,10000,1,1,0.072498,0.072346,0.072862,0.072303,0.071575,0.073434,0.019822,0.019728,0.019824,0.019746,0.019791,0.019793,0,0,0,0,0,0,50
36525,10000,2,0,0.132255,0.131914,0.130542,0.131489,0.131361,0.134078,0.0276,0.027594,0.027662,0.027608,0.027857,0.027693,0,0,0,0,0,0,100
36525,10000,2,0,0.07122,0.07045,0.072278,0.070542,0.072224,0.071724,0.027599,0.027671,0.027698,0.027591,0.027598,0.027743,0,0,0,0,0,0,50
36525,10000,2,1,0.130576,0.131233,0.12904,0.129641,0.131188,0.131666,0.026865,0.026798,0.026786,0.026785,0.026859,0.026799,0,0,0,0,0,0,100
36525,10000,2,1,0.070536,0.070932,0.070834,0.071521,0.070935,0.069976,0.026849,0.026871,0.026819,0.026757,0.026874,0.027028,0,0,0,0,0,0,50
41090,10000,0,0,0.14557,0.146726,0.148619,0.147497,0.148975,0.145886,0.031033,0.031077,0.031072,0.030982,0.031001,0.031014,0,0,0,0,0,0,100
41090,10000,0,0,0.076658,0.076716,0.076584,0.077081,0.076372,0.076921,0.030993,0.031052,0.031069,0.031036,0.031101,0.030979,0,0,0,0,0,0,50
41090,10000,0,1,0.14919,0.147437,0.147946,0.148207,0.149215,0.148183,0.030791,0.030613,0.030218,0.030162,0.030248,0.030226,0,0,0,0,0,0,100
41090,10000,0,1,0.080517,0.07997,0.080615,0.081177,0.080982,0.081039,0.030199,0.031057,0.030348,0.030349,0.030232,0.030697,0,0,0,0,0,0,50
41090,10000,1,0,0.149134,0.150969,0.149981,0.151734,0.15118,0.150538,0.028735,0.028362,0.028217,0.028479,0.028842,0.028662,0,0,0,0,0,0,100
41090,10000,1,0,0.079185,0.080397,0.080134,0.080403,0.080813,0.078712,0.029457,0.028858,0.028268,0.028284,0.028288,0.028463,0,0,0,0,0,0,50
41090,10000,1,1,0.149046,0.149842,0.15035,0.149368,0.148381,0.147514,0.022173,0.022207,0.022226,0.022265,0.022178,0.022377,0,0,0,0,0,0,100
41090,10000,1,1,0.078104,0.079851,0.078684,0.080101,0.079632,0.078986,0.022259,0.022519,0.022623,0.022338,0.02237,0.022228,0,0,0,0,0,0,50
41090,10000,2,0,0.147626,0.146873,0.149716,0.148634,0.148035,0.150198,0.031042,0.03107,0.031023,0.031048,0.031118,0.030969,0,0,0,0,0,0,100
41090,10000,2,0,0.079792,0.08812,0.079295,0.078724,0.079344,0.078762,0.031153,0.031005,0.031029,0.031038,0.030978,0.032056,0,0,0,0,0,0,50
41090,10000,2,1,0.150283,0.14941,0.150849,0.15179,0.149671,0.148604,0.030068,0.030098,0.030082,0.030364,0.030106,0.030147,0,0,0,0,0,0,100
41090,10000,2,1,0.079202,0.078121,0.078096,0.0782,0.078982,0.079064,0.03046,0.030103,0.03058,0.030324,0.030324,0.030138,0,0,0,0,0,0,50
46226,10000,0,0,0.169641,0.168276,0.168765,0.168131,0.167827,0.166819,0.034905,0.034771,0.034803,0.035534,0.034855,0.034973,0,0,0,0,0,0,100
46226,10000,0,0,0.088069,0.089071,0.088564,0.089178,0.089068,0.089332,0.034953,0.034809,0.034961,0.034789,0.034806,0.034847,0,0,0,0,0,0,50
46226,10000,0,1,0.165891,0.167191,0.166297,0.166067,0.167801,0.167029,0.033938,0.033899,0.033905,0.034493,0.034014,0.033887,0,0,0,0,0,0,100
46226,10000,0,1,0.090279,0.088556,0.089629,0.089217,0.089671,0.088238,0.033936,0.033948,0.033897,0.033902,0.033919,0.03385,0,0,0,0,0,0,50
46226,10000,1,0,0.168208,0.168282,0.167832,0.166277,0.167652,0.167627,0.031756,0.036995,0.032005,0.032092,0.031916,0.031765,0,0,0,0,0,0,100
46226,10000,1,0,0.089591,0.088687,0.089446,0.088092,0.089057,0.088963,0.031804,0.032163,0.031819,0.031771,0.031775,0.031696,0,0,0,0,0,0,50
