size,numberQueries,keyDistribution,valueDistribution,snappy_read_times,simd_read_times,rle_read_times,zlib_read_times,zstandard_read_timesuncompressed_read_times,snappy_load_times,simd_load_times,rle_load_times,zlib_load_times,zstandard_load_times,uncompressed_load_times,snappy_sizes,simd_sizes,rle_sizes,zlib_sizes,zstandard_sizes,uncompressed_sizes,readPercentage
41090,10000,2,1,0.501777,1.26683,0.94725,8.18816,3.60189,0.406428,0.045794,0.046099,0.045739,0.057256,0.048283,0.045254,262162,111352,262144,176558,255825,262144,100
41090,10000,2,1,0.248124,0.645697,0.465639,3.95411,1.74324,0.205079,0.046042,0.04617,0.045584,0.056898,0.048257,0.045344,262162,111588,262144,176370,255838,262144,50
46226,10000,0,0,0.476376,0.954635,0.86691,7.2843,0.901504,0.398521,0.050816,0.05097,0.050655,0.063133,0.052469,0.050574,262162,262688,262144,260231,262166,262144,100
46226,10000,0,0,0.269077,0.55383,0.502369,4.29981,0.523509,0.22114,0.05058,0.050964,0.050244,0.063196,0.052683,0.050624,393243,394032,393216,390313,393249,393216,50
46226,10000,0,1,0.479954,1.16482,0.881413,7.34285,0.919377,0.397811,0.049624,0.050089,0.049649,0.060692,0.051759,0.0491,262162,119528,262144,181937,262166,262144,100
46226,10000,0,1,0.261571,0.6352,0.488112,4.08024,0.507389,0.214411,0.049638,0.050217,0.053359,0.060207,0.051636,0.049155,393243,179076,393216,272807,393249,393216,50
46226,10000,1,0,0.476552,0.962931,0.871387,6.90999,4.24217,0.396858,0.042604,0.042913,0.042327,0.053009,0.05381,0.042703,262162,262688,262144,189362,217829,262144,100
46226,10000,1,0,0.263558,0.5401,0.48824,3.93801,2.42938,0.213311,0.042446,0.042962,0.042242,0.05248,0.053958,0.042027,393241,394032,393216,284011,329202,393216,50
46226,10000,1,1,0.469987,0.968684,0.924188,5.94408,2.20612,0.39362,0.035448,0.035636,0.03518,0.041548,0.039961,0.034868,262161,8748,16,90682,161685,262144,100
46226,10000,1,1,0.258381,0.534662,0.510956,3.35781,1.22785,0.208619,0.035415,0.03561,0.035065,0.041851,0.039796,0.034884,393240,13128,24,136058,250090,393216,50
46226,10000,2,0,0.481523,0.970905,0.879288,7.64863,0.917392,0.398953,0.057687,0.050921,0.050315,0.063339,0.052866,0.060564,262162,262688,262144,255479,262166,262144,100
46226,10000,2,0,0.266805,0.550975,0.499682,4.41713,0.5207,0.220873,0.050532,0.050959,0.050551,0.063279,0.053008,0.050145,393243,394032,393216,383161,393249,393216,50
46226,10000,2,1,0.481635,1.20642,0.87837,7.30768,3.23245,0.397083,0.049713,0.049889,0.049641,0.060654,0.051908,0.049206,262162,111584,262144,176405,255879,262144,100
46226,10000,2,1,0.273322,0.701189,0.51051,4.28075,1.88937,0.226568,0.049495,0.049902,0.049305,0.060516,0.051838,0.049249,393243,167384,393216,264632,383826,393216,50
52004,10000,0,0,0.581321,1.22649,1.11313,9.91869,1.15186,0.459555,0.062337,0.062911,0.06204,0.080758,0.064744,0.061635,393243,394032,393216,390349,393249,393216,100
52004,10000,0,0,0.285134,0.598612,0.544452,4.77085,0.562361,0.231102,0.062225,0.062899,0.062033,0.080508,0.064372,0.061526,393243,394032,393216,390328,393249,393216,50
52004,10000,0,1,0.574275,1.53364,1.11194,9.73835,1.14915,0.464441,0.061105,0.061735,0.060947,0.077171,0.063544,0.060513,393243,179028,393216,272887,393249,393216,100
52004,10000,0,1,0.276112,0.725259,0.530001,4.56836,0.546971,0.225007,0.06121,0.061817,0.061681,0.077092,0.063566,0.060485,393243,179024,393216,272895,393249,393216,50
52004,10000,1,0,0.569978,1.2101,1.09729,9.17708,5.62049,0.453594,0.051546,0.051906,0.053459,0.066165,0.067606,0.050645,393239,394032,393216,283962,329243,393216,100
52004,10000,1,0,0.283771,0.594824,0.540128,4.44394,2.71327,0.229116,0.051183,0.051974,0.051033,0.066144,0.067433,0.050559,393244,394032,393216,284034,329499,393216,50
52004,10000,1,1,0.560902,1.22522,1.16243,7.92682,2.86157,0.451991,0.043288,0.04353,0.042967,0.052752,0.04879,0.043063,393240,13128,24,136058,250090,393216,100
52004,10000,1,1,0.279329,0.599331,0.567789,3.8154,1.38371,0.22784,0.04377,0.044679,0.042976,0.052857,0.048117,0.043468,393240,13128,24,136058,250090,393216,50
52004,10000,2,0,0.572664,1.22355,1.10766,10.2174,1.14434,0.461568,0.062297,0.062943,0.062007,0.081287,0.065157,0.061675,393243,394032,393216,383205,393249,393216,100
52004,10000,2,0,0.285409,0.599153,0.544404,4.90998,0.562926,0.230822,0.062108,0.063701,0.061953,0.081364,0.065149,0.06156,393243,394032,393216,383189,393249,393216,50
52004,10000,2,1,0.567241,1.49101,1.1015,9.69425,4.26243,0.459921,0.061012,0.061674,0.06133,0.077578,0.064131,0.060426,393243,167264,393216,264622,383781,393216,100
52004,10000,2,1,0.282654,0.751365,0.535374,4.62301,2.02761,0.226929,0.062805,0.061797,0.060874,0.077518,0.064023,0.06037,393243,167212,393216,264722,383846,393216,50
58504,10000,0,0,0.558541,1.1319,1.03016,8.77521,1.06474,0.457733,0.067028,0.067714,0.066846,0.085633,0.069542,0.066467,393243,394032,393216,390351,393249,393216,100
58504,10000,0,0,0.280947,0.558475,0.509841,4.26697,0.524619,0.230606,0.066964,0.067704,0.067064,0.085421,0.069243,0.066487,393243,394032,393216,390391,393249,393216,50
58504,10000,0,1,0.553868,1.41681,1.03044,8.65709,1.06436,0.456726,0.065738,0.067121,0.065811,0.081767,0.068432,0.0654,393243,178980,393216,272985,393249,393216,100
58504,10000,0,1,0.275926,0.677844,0.502551,4.14004,0.51693,0.226805,0.066217,0.066434,0.065741,0.081805,0.068203,0.065596,393243,179140,393216,272933,393249,393216,50
58504,10000,1,0,0.550525,1.12333,1.022,8.19304,5.04221,0.450047,0.055562,0.056324,0.055733,0.070642,0.07214,0.055457,393244,394032,393216,283961,329236,393216,100
58504,10000,1,0,0.278453,0.556226,0.507127,4.01364,2.45655,0.228833,0.055672,0.056198,0.055766,0.076088,0.071787,0.055006,393244,394032,393216,284024,329471,393216,50
58504,10000,1,1,0.552239,1.15017,1.0886,7.15769,2.61773,0.459731,0.046659,0.046924,0.046281,0.056465,0.051742,0.047373,393240,13128,24,136058,250090,393216,100
58504,10000,1,1,0.271942,0.555585,0.529645,3.41921,1.25661,0.227048,0.046642,0.047,0.046248,0.055707,0.061012,0.047423,393240,13128,24,136058,250090,393216,50
58504,10000,2,0,0.555275,1.1312,1.03058,9.07085,1.06447,0.458989,0.067013,0.067793,0.067178,0.086175,0.070051,0.066734,393243,394032,393216,383187,393249,393216,100
58504,10000,2,0,0.274451,0.547245,0.50019,4.3237,0.515027,0.229582,0.067257,0.067793,0.066796,0.086036,0.070075,0.066473,393243,394032,393216,383198,393249,393216,50
58504,10000,2,1,0.562175,1.42936,1.03608,8.69702,3.84836,0.459419,0.06639,0.06655,0.06564,0.082449,0.068662,0.065566,393243,167320,393216,264518,383799,393216,100
58504,10000,2,1,0.279116,0.697149,0.512396,4.22063,1.86357,0.232296,0.065765,0.066491,0.065505,0.082821,0.068534,0.067075,393243,167212,393216,264761,383825,393216,50
65817,10000,0,0,0.608923,1.30808,1.1794,10.4525,1.22919,0.488466,0.080008,0.080577,0.080306,0.104504,0.082572,0.079003,524324,525376,524288,520434,524332,524288,100
65817,10000,0,0,0.307932,0.643212,0.584043,5.07168,0.603268,0.252095,0.0801,0.080588,0.079631,0.104933,0.082358,0.079645,524324,525376,524288,520436,524332,524288,50
65817,10000,0,1,0.607555,1.62175,1.1816,10.3219,1.22729,0.498125,0.078613,0.079101,0.078607,0.099801,0.081571,0.077564,524323,238560,524288,363835,524332,524288,100
65817,10000,0,1,0.30337,0.793104,0.578834,4.96511,0.599395,0.247618,0.0785,0.079111,0.078244,0.099476,0.081306,0.077898,524324,238832,524288,363799,524332,524288,50
65817,10000,1,0,0.59977,1.28925,1.16303,9.65011,5.91882,0.479586,0.065468,0.066461,0.06566,0.085393,0.08747,0.064739,524319,525376,524288,378685,441134,524288,100
65817,10000,1,0,0.303992,0.637956,0.578201,4.71501,2.8964,0.245245,0.065978,0.066246,0.065619,0.085236,0.086403,0.06464,524324,525376,524288,378674,440594,524288,50
65817,10000,1,1,0.597358,1.30414,1.23456,8.3958,3.03225,0.485289,0.055513,0.05682,0.056761,0.067795,0.06123,0.054585,524321,17508,32,181396,338958,524288,100
65817,10000,1,1,0.302136,0.633029,0.602923,4.03393,1.4664,0.242316,0.055378,0.055764,0.054763,0.067485,0.061547,0.055063,524321,17508,32,181396,338958,524288,50
65817,10000,2,0,0.60853,1.30617,1.18169,10.7942,1.22538,0.487621,0.079734,0.080517,0.079521,0.105472,0.083433,0.079341,524324,525376,524288,510849,524332,524288,100
65817,10000,2,0,0.304192,0.641646,0.582732,5.22959,0.603515,0.247665,0.079763,0.080988,0.079671,0.105405,0.083373,0.079277,524324,525376,524288,510888,524332,524288,50
65817,10000,2,1,0.609301,1.62136,1.18355,10.3455,4.54773,0.489716,0.078632,0.079211,0.078135,0.100545,0.081978,0.077701,524323,223140,524288,352859,511852,524288,100
65817,10000,2,1,0.301016,0.807774,0.579087,4.96533,2.18786,0.244637,0.078604,0.079005,0.078439,0.100371,0.082118,0.077506,524324,223076,524288,352902,511834,524288,50
74044,10000,0,0,0.603362,1.22011,1.10846,9.3233,1.15144,0.503071,0.085914,0.086688,0.085793,0.110823,0.088619,0.085645,524324,525376,524288,520380,524332,524288,100
74044,10000,0,0,0.299264,0.598913,0.547218,4.51358,0.564433,0.249032,0.085996,0.08716,0.085774,0.110691,0.088643,0.085125,524324,525376,524288,520443,524332,524288,50
74044,10000,0,1,0.600449,1.50615,1.11237,9.23732,1.15004,0.500063,0.084353,0.085392,0.084136,0.105559,0.087503,0.083615,524324,238816,524288,363699,524332,524288,100
74044,10000,0,1,0.309949,0.739974,0.553532,4.50127,0.571843,0.252465,0.084823,0.085971,0.08415,0.105723,0.08706,0.08356,524324,238944,524288,363794,524332,524288,50
74044,10000,1,0,0.597198,1.20381,1.09259,8.62291,5.31292,0.489892,0.071859,0.071691,0.070764,0.090968,0.092017,0.070245,524327,525376,524288,378646,440902,524288,100
74044,10000,1,0,0.306903,0.606513,0.552223,4.27334,2.63744,0.251072,0.071436,0.072014,0.072812,0.09118,0.091882,0.070352,524322,525376,524288,378644,441049,524288,50
74044,10000,1,1,0.593944,1.21461,1.15891,7.50677,2.75087,0.491297,0.05976,0.06058,0.059434,0.072142,0.065374,0.059034,524321,17508,32,181396,338958,524288,100
74044,10000,1,1,0.300879,0.603004,0.574548,3.66425,1.34982,0.248518,0.059738,0.060135,0.059202,0.071984,0.065506,0.059066,524321,17508,32,181396,338958,524288,50
74044,10000,2,0,0.616538,1.22852,1.11886,9.71689,1.15977,0.500525,0.086079,0.086792,0.085988,0.111384,0.089517,0.08533,524324,525376,524288,510841,524332,524288,100
74044,10000,2,0,0.31077,0.616693,0.565426,4.8005,0.581399,0.258769,0.085909,0.087292,0.086553,0.111679,0.089421,0.085294,524324,525376,524288,510876,524332,524288,50
74044,10000,2,1,0.605882,1.53803,1.11951,9.31267,4.12309,0.499495,0.084334,0.085406,0.084162,0.106174,0.088063,0.083734,524324,223076,524288,352862,511888,524288,100
74044,10000,2,1,0.299169,0.741662,0.538439,4.39734,1.94784,0.248337,0.084272,0.085202,0.084121,0.10636,0.088314,0.083412,524324,222884,524288,352987,511898,524288,50
83299,10000,0,0,0.642582,1.33003,1.20921,10.6674,1.25539,0.524289,1.01677,1.0393,1.02817,1.10329,1.04968,1.02782,1179669,1182096,1179648,1160952,1179747,1179648,100
83299,10000,0,0,0.326799,0.670809,0.615455,5.31123,0.634459,0.270177,1.01555,1.03884,1.0309,1.09649,1.04515,1.0177,1179669,1182096,1179648,1160772,1179747,1179648,50
83299,10000,0,1,0.647058,1.65057,1.21254,10.1745,3.83761,0.529844,1.02319,1.05585,1.01645,1.10875,1.03892,1.0265,1179667,521240,1179648,807505,1168793,1179648,100
83299,10000,0,1,0.322077,0.817161,0.600705,4.93872,1.87462,0.260726,1.02041,1.02681,1.02096,1.07736,1.04429,1.02481,1179669,521528,1179648,807508,1168850,1179648,50
83299,10000,1,0,0.62896,1.32326,1.19983,9.58698,5.91073,0.513942,0.89298,0.919225,0.922898,0.978655,0.952566,0.904552,1179672,1182096,1179648,852090,993512,1179648,100
83299,10000,1,0,0.325839,0.666833,0.608403,4.80716,2.94671,0.264677,0.887756,0.91624,0.936136,0.9791,0.96349,0.90696,1179673,1182096,1179648,851865,993374,1179648,50
83299,10000,1,1,0.627189,1.32189,1.25561,8.31658,3.03536,0.519844,0.907527,0.90967,0.934856,0.949519,0.965869,0.905843,1179650,39396,72,408163,766321,1179648,100
83299,10000,1,1,0.315895,0.652972,0.622108,4.05326,1.48354,0.260092,0.906327,0.914962,0.932681,0.947922,0.95964,0.90966,1179650,39396,72,408163,766321,1179648,50
83299,10000,2,0,0.639007,1.33219,1.21272,10.9504,2.54235,0.517226,1.02178,1.04674,1.02639,1.14374,1.05382,1.02781,1179669,1182096,1179648,1138837,1173916,1179648,100
83299,10000,2,0,0.329554,0.663303,0.606472,5.36749,1.26183,0.266128,1.04075,1.04919,1.02176,1.15144,1.05122,1.02653,1179666,1182096,1179648,1138987,1173843,1179648,50
83299,10000,2,1,0.641933,1.67608,1.20973,10.3554,4.50473,0.526151,1.03055,1.0658,1.04388,1.08711,1.07233,1.0195,1179667,484880,1179648,782986,1131792,1179648,100
83299,10000,2,1,0.326932,0.834989,0.602449,5.06077,2.20861,0.262413,0.983439,1.0372,1.02618,1.08068,1.0702,1.02708,1179669,485056,1179648,783651,1132147,1179648,50
93711,10000,0,0,0.648032,1.25349,1.1549,9.52702,1.19346,0.544631,1.04033,1.05114,1.035,1.10688,1.04496,1.03073,1179667,1182096,1179648,1160707,1179747,1179648,100
93711,10000,0,0,0.330861,0.633423,0.587889,4.72802,0.602035,0.278788,1.03889,1.04921,1.03862,1.11888,1.04925,1.02623,1310748,1313440,1310720,1291054,1310830,1310720,50
93711,10000,0,1,0.648037,1.56389,1.16007,9.07354,3.46324,0.53689,1.0305,1.03501,1.03314,1.11007,1.06066,1.03005,1179667,521208,1179648,807628,1168793,1179648,100
93711,10000,0,1,0.333791,0.792803,0.589879,4.53898,1.73784,0.278948,1.02203,1.04664,1.03592,1.10585,1.04464,1.02718,1310750,580672,1310720,898557,1299955,1310720,50
93711,10000,1,0,0.640627,1.25562,1.15379,8.72077,5.37713,0.538613,0.911517,0.92563,0.911379,0.97714,0.954063,0.897512,1179674,1182096,1179648,851972,993079,1179648,100
93711,10000,1,0,0.334078,0.650009,0.598417,4.42379,2.73524,0.285604,0.8944,0.932468,0.914935,0.976146,0.978354,0.918531,1310755,1313440,1310720,946709,1105188,1310720,50
93711,10000,1,1,0.642175,1.25221,1.19096,7.47456,2.76621,0.535246,0.900914,0.919613,0.93628,0.945057,0.978887,0.906265,1179650,39396,72,408163,766321,1179648,100
93711,10000,1,1,0.331118,0.637384,0.606881,3.74098,1.39753,0.2773,0.916008,0.925497,0.937403,0.945728,0.959294,0.8997,1310731,43776,80,453488,855189,1310720,50
93711,10000,2,0,0.650874,1.26177,1.16592,9.83228,2.34966,0.539495,1.03188,1.04615,1.02892,1.1291,1.05493,1.03742,1179665,1182096,1179648,1139098,1173964,1179648,100
93711,10000,2,0,0.331896,0.632282,0.583821,4.82,1.14716,0.277079,0.988039,1.05905,1.03096,1.12098,1.05182,1.03556,1310750,1313440,1310720,1266431,1304940,1310720,50
93711,10000,2,1,0.650977,1.5612,1.15629,9.26265,4.07709,0.539574,1.03251,1.03344,1.02767,1.0913,1.08076,1.02755,1179666,485256,1179648,782895,1131733,1179648,100
93711,10000,2,1,0.335822,0.779722,0.585147,4.58567,2.02202,0.277419,1.03182,1.02918,1.02827,1.09538,1.06565,1.03324,1310734,540908,1310720,871925,1260051,1310720,50
105424,10000,0,0,0.669387,1.33334,1.23439,10.1991,1.26588,0.556116,1.04859,1.06361,1.05557,1.12358,1.06582,1.05047,1310748,1313440,1310720,1290756,1310830,1310720,100
105424,10000,0,0,0.335201,0.661828,0.610058,4.98314,0.627293,0.278586,1.03239,1.06002,1.04772,1.13609,1.06845,1.04706,1310750,1313440,1310720,1291179,1310830,1310720,50
105424,10000,0,1,0.668527,1.64741,1.22555,9.75683,3.31261,0.551387,1.04947,1.05538,1.04618,1.13158,1.06481,1.04563,1310736,581296,1310720,898625,1299941,1310720,100
105424,10000,0,1,0.343845,0.825895,0.624016,4.86397,1.6518,0.286816,1.0458,1.08276,1.05144,1.11725,1.06654,1.04496,1310735,580852,1310720,898601,1299948,1310720,50
105424,10000,1,0,0.658927,1.31465,1.20498,9.21161,5.67764,0.548713,0.921839,0.941775,0.945681,1.00804,1.00909,0.93096,1310752,1313440,1310720,946664,1104692,1310720,100
105424,10000,1,0,0.3329,0.66218,0.608858,4.5646,2.82121,0.280206,0.909159,0.940278,0.963019,1.0019,0.977057,0.925305,1310751,1313440,1310720,946672,1104599,1310720,50
105424,10000,1,1,0.661663,1.30551,1.24764,7.96865,2.94217,0.543887,0.932099,0.91557,0.941117,0.955195,0.983796,0.928836,1310731,43776,80,453488,855189,1310720,100
105424,10000,1,1,0.337358,0.664105,0.63496,3.96027,1.47034,0.286606,0.927584,0.930304,0.960975,0.973651,1.00101,0.914078,1310731,43776,80,453488,855189,1310720,50
105424,10000,2,0,0.672387,1.32986,1.22636,10.4112,2.27003,0.550224,1.04349,1.07032,1.07447,1.13962,1.06936,1.04629,1310746,1313440,1310720,1266514,1304953,1310720,100
105424,10000,2,0,0.336609,0.6625,0.613236,5.12322,1.12787,0.282289,1.04984,1.06911,1.05175,1.14692,1.06882,1.04669,1310747,1313440,1310720,1266481,1304903,1310720,50
105424,10000,2,1,0.672716,1.68174,1.24297,10.0287,4.44149,0.560529,1.04557,1.07571,1.05232,1.13711,1.06986,1.05314,1310747,540780,1310720,871485,1260073,1310720,100
105424,10000,2,1,0.331186,0.810812,0.600218,4.74778,2.10339,0.279515,1.0468,1.08172,1.04699,1.10436,1.08074,1.04733,1310749,540620,1310720,871239,1259812,1310720,50
118602,10000,0,0,0.690863,1.39012,1.2797,10.5714,1.31655,0.571248,1.03381,1.07855,1.06964,1.15763,1.08782,1.0606,1441831,1444784,1441792,1421122,1441913,1441792,100
118602,10000,0,0,0.349143,0.694149,0.642217,5.22693,0.659319,0.290395,1.04774,1.07739,1.06354,1.15764,1.08307,1.07431,1441831,1444784,1441792,1420905,1441913,1441792,50
118602,10000,0,1,0.690354,1.71332,1.28747,10.2488,3.15503,0.571175,1.03765,1.07952,1.07496,1.13011,1.08397,1.06829,1441831,640580,1441792,989542,1430949,1441792,100
118602,10000,0,1,0.36112,0.841025,0.649737,5.08347,1.57655,0.291887,1.06452,1.07506,1.06364,1.148,1.09211,1.06987,1441831,640424,1441792,989618,1431005,1441792,50
118602,10000,1,0,0.669344,1.37605,1.25312,9.57547,5.89091,0.552856,0.916924,0.954319,0.956498,1.00642,1.04163,0.941425,1441830,1444784,1441792,1041267,1216529,1441792,100
118602,10000,1,0,0.338603,0.669616,0.621264,4.63793,2.86712,0.282777,0.92588,0.942652,0.948962,1.01158,1.00288,0.94316,1441830,1444784,1441792,1041333,1216092,1441792,50
118602,10000,1,1,0.674161,1.35608,1.28576,8.27442,3.05039,0.560015,0.929547,0.937219,0.96434,0.972743,1.00313,0.924311,1441829,48156,88,498859,943594,1441792,100
118602,10000,1,1,0.347849,0.68339,0.649771,4.10286,1.52001,0.295471,0.939787,0.936503,0.963634,0.975514,0.999992,0.932832,1441829,48156,88,498859,943594,1441792,50
118602,10000,2,0,0.684267,1.39132,1.27888,10.8415,2.21506,0.565778,1.0648,1.08225,1.07013,1.16318,1.08185,1.06127,1441828,1444784,1441792,1394452,1436020,1441792,100
118602,10000,2,0,0.346919,0.693091,0.640374,5.34855,1.09447,0.286334,1.06499,1.07671,1.07408,1.17077,1.0851,1.07533,1441828,1444784,1441792,1394570,1436034,1441792,50
118602,10000,2,1,0.691305,1.7378,1.28932,10.3756,4.5674,0.573299,1.06969,1.08974,1.06032,1.12628,1.08809,1.07075,1441814,597084,1441792,959394,1388139,1441792,100
118602,10000,2,1,0.34133,0.829451,0.634094,5.0139,2.22328,0.287964,1.01453,1.07948,1.06511,1.14825,1.09991,1.06282,1441830,596340,1441792,959699,1387594,1441792,50
133427,10000,0,0,0.712973,1.44055,1.32461,10.7737,1.35697,0.589704,1.08803,1.10437,1.08626,1.18782,1.0965,1.07942,1572910,1576128,1572864,1551209,1572996,1572864,100
133427,10000,0,0,0.357464,0.711534,0.65617,5.2477,0.669805,0.294731,1.09045,1.09824,1.08993,1.18431,1.1083,1.08003,1572910,1576128,1572864,1551637,1572996,1572864,50
133427,10000,0,1,0.713519,1.79048,1.32334,10.4426,2.97778,0.587813,1.07973,1.10482,1.08093,1.1573,1.10889,1.07836,1572910,700160,1572864,1080464,1562072,1572864,100
133427,10000,0,1,0.368734,0.905443,0.678904,5.25827,1.48944,0.304379,1.06487,1.0756,1.08677,1.1775,1.10307,1.0888,1572911,700440,1572864,1080224,1562118,1572864,50
133427,10000,1,0,0.691713,1.40287,1.2903,9.71922,5.98035,0.571858,0.947526,0.968077,0.978829,1.02126,1.03883,0.9596,1572915,1576128,1572864,1136010,1327712,1572864,100
133427,10000,1,0,0.342345,0.689482,0.63659,4.71619,2.92067,0.287841,0.939936,0.967383,0.96613,1.03787,1.03578,0.943963,1572922,1576128,1572864,1135861,1327512,1572864,50
133427,10000,1,1,0.695325,1.38159,1.31745,8.4155,3.10699,0.576813,0.946056,0.985344,0.985109,0.995126,1.00153,0.937012,1572891,52536,96,544184,1032462,1572864,100
133427,10000,1,1,0.345438,0.679805,0.646665,4.0637,1.50899,0.286393,0.950773,0.94703,0.95832,0.985803,1.01625,0.95185,1572892,52536,96,544184,1032462,1572864,50
133427,10000,2,0,0.723169,1.44329,1.32872,11.0879,2.20451,0.587357,1.08732,1.09425,1.08998,1.20046,1.11342,1.08519,1572908,1576128,1572864,1521904,1567064,1572864,100
133427,10000,2,0,0.358053,0.709794,0.656337,5.3756,1.06621,0.29702,1.09093,1.09285,1.08599,1.18112,1.10371,1.08979,1572908,1576128,1572864,1522068,1567219,1572864,50
133427,10000,2,1,0.727642,1.79167,1.32964,10.6071,4.70045,0.593121,1.08488,1.08875,1.08602,1.16772,1.11298,1.07222,1572908,652672,1572864,1048045,1515726,1572864,100
133427,10000,2,1,0.359872,0.868181,0.66622,5.21205,2.3072,0.298026,1.03502,1.0963,1.08244,1.16676,1.11304,1.09179,1572912,652424,1572864,1048236,1515708,1572864,50
150105,10000,0,0,0.751926,1.48915,1.37167,10.9131,1.4196,0.639344,2.0267,2.05192,2.05678,2.15743,2.06525,2.03691,2228255,2232848,2228224,2191722,2228411,2228224,100
150105,10000,0,0,0.381865,0.740942,0.685811,5.36026,0.705735,0.319607,2.01464,2.06798,2.05008,2.17447,2.05497,2.01846,2228254,2232848,2228224,2191313,2228411,2228224,50
150105,10000,0,1,0.750064,1.81923,1.36818,10.3263,4.30744,0.635582,2.01862,2.05321,2.04089,2.17278,2.05652,2.03492,2228255,982932,2228224,1524274,2206663,2228224,100
150105,10000,0,1,0.380282,0.89248,0.68642,5.10412,2.13927,0.320575,2.0242,2.08738,2.05108,2.19806,2.04996,2.03208,2228255,982736,2228224,1524176,2206508,2228224,50
150105,10000,1,0,0.744369,1.47417,1.35794,9.80621,6.08927,0.626979,1.77644,1.8337,1.81783,1.96783,1.90154,1.83166,2228276,2232848,2228224,1609331,1885137,2228224,100
150105,10000,1,0,0.37815,0.737638,0.683649,4.83472,3.01715,0.318613,1.78833,1.84182,1.82501,1.95823,1.95531,1.80946,2228275,2232848,2228224,1609271,1884720,2228224,50
150105,10000,1,1,0.745409,1.43381,1.36633,8.43814,3.16097,0.626005,1.78589,1.82654,1.79977,1.86884,1.9336,1.78067,2228221,74436,136,770947,1475413,2228224,100
150105,10000,1,1,0.373876,0.724114,0.682901,4.16955,1.56801,0.316809,1.80258,1.83536,1.80479,1.90864,1.92437,1.7952,2228259,74436,136,770947,1475413,2228224,50
150105,10000,2,0,0.754156,1.48376,1.37029,11.1203,2.82359,0.630828,1.98659,2.0688,2.04675,2.19118,2.06641,2.02312,2228273,2232848,2228224,2149826,2216683,2228224,100
150105,10000,2,0,0.382646,0.748624,0.688708,5.51363,1.41372,0.326363,1.97632,2.05605,2.05536,2.18332,2.06473,2.02808,2228257,2232848,2228224,2150152,2216607,2228224,50
150105,10000,2,1,0.753541,1.81025,1.37158,10.5565,4.68607,0.637625,2.00932,2.05394,2.03747,2.15038,2.08468,2.03808,2228257,914048,2228224,1478590,2135959,2228224,100
150105,10000,2,1,0.375558,0.89245,0.674984,5.12308,2.28408,0.316016,1.9623,2.05723,2.03273,2.17391,2.07256,2.02101,2228257,914168,2228224,1478372,2135910,2228224,50
168868,10000,0,0,0.778223,1.51924,1.40076,10.8618,1.4359,0.666716,2.04287,2.08846,2.06859,2.21154,2.08058,2.05814,2359336,2364192,2359296,2322097,2359494,2359296,100
168868,10000,0,0,0.387941,0.745561,0.691539,5.27198,0.707689,0.336486,2.04117,2.08908,2.06308,2.18982,2.09403,2.04567,2359336,2364192,2359296,2321709,2359494,2359296,50
168868,10000,0,1,0.775547,1.84753,1.40152,10.3385,4.00599,0.668673,2.02913,2.10309,2.06028,2.2191,2.07482,2.05084,2359335,1042804,2359296,1615298,2337564,2359296,100
168868,10000,0,1,0.395259,0.894198,0.698673,5.06644,1.96595,0.333376,2.03889,2.06041,2.08299,2.2028,2.07388,2.05071,2359336,1042480,2359296,1615462,2337664,2359296,50
168868,10000,1,0,0.782381,1.49193,1.37872,9.73727,6.0405,0.650883,1.85473,1.82648,1.84089,1.98761,1.97846,1.82969,2359357,2364192,2359296,1703914,1997341,2359296,100
168868,10000,1,0,0.393005,0.754882,0.700536,4.86269,3.02166,0.336566,1.81917,1.85113,1.82783,1.99708,1.94415,1.83757,2359354,2364192,2359296,1703799,1996919,2359296,50
168868,10000,1,1,0.762879,1.44572,1.37874,8.3664,3.15727,0.645069,1.81649,1.82667,1.80816,1.89471,1.97143,1.80926,2359302,78816,144,816272,1564281,2359296,100
168868,10000,1,1,0.395079,0.733597,0.697191,4.1814,1.58405,0.336861,1.82037,1.83706,1.81638,1.89479,1.94756,1.81287,2359340,78816,144,816272,1564281,2359296,50
168868,10000,2,0,0.786815,1.52202,1.4021,11.1215,2.7605,0.664887,2.04702,2.09745,2.07783,2.22872,2.08408,2.05324,2359334,2364192,2359296,2277731,2347711,2359296,100
168868,10000,2,0,0.388678,0.746233,0.693292,5.39556,1.34134,0.334053,2.05542,2.09336,2.07282,2.24914,2.08484,2.05438,2359336,2364192,2359296,2277898,2347662,2359296,50
168868,10000,2,1,0.782051,1.83798,1.4045,10.5241,4.69758,0.6641,2.03776,2.06226,2.05724,2.21219,2.09346,2.04795,2359335,970456,2359296,1566695,2263938,2359296,100
168868,10000,2,1,0.391879,0.916152,0.6969,5.15341,2.31923,0.333454,2.06139,2.05719,2.05332,2.20304,2.08337,2.04372,2359334,970068,2359296,1566082,2264398,2359296,50
189976,10000,0,0,0.816506,1.55559,1.44416,10.7597,1.46854,0.720791,2.03209,2.11028,2.07583,2.26554,2.09673,2.06855,2490419,2495536,2490368,2451703,2490577,2490368,100
189976,10000,0,0,0.413401,0.767701,0.716657,5.24736,0.725701,0.353411,2.06399,2.09982,2.10184,2.2412,2.10588,2.06989,2490419,2495536,2490368,2451773,2490577,2490368,50
189976,10000,0,1,0.817645,1.83391,1.43388,10.1726,3.74723,0.697896,2.06291,2.11912,2.07941,2.20945,2.1017,2.06767,2490405,1101636,2490368,1705732,2468786,2490368,100
