-0.456721,0.0198975,0.0196304,0.0203018,0.020256,0.0203094,0.0198059,0.0207672,0.0201263,0.0199585,0.0201797,0.0206223,0.020256,0.0204086,0.0198669,0.0201645,0.0196228,0.0197983,0.0205078,0.0199509,0.0201569,0.0194702,0.0199051,0.0193939,0.0191116,0.019783,0.0202103,0.0189056,0.0195465,0.0195312,0.0203934,0.0202713,0.0199585,0.0198975,0.019722,0.0199127,0.0199356,0.0203171,0.0200806,0.0205536,0.0203018,0.0207138,0.0198822,0.0205078,0.0193787,0.0199203,0.0197525,0.0199814,0.019989,0.0199738,0.661357
0.0198059,0.0202637,0.0205078,0.0197906,0.0194702,0.0199738,0.0201721,0.0211334,0.0186462,0.0194855,0.0199127,0.0200348,0.0205078,0.0194092,0.0204315,0.0192108,0.0200348,0.0197754,0.0192719,0.0204773,0.0192871,0.019455,0.0203247,0.0201111,0.0192413,0.0204926,0.0201111,0.0201111,0.0195312,0.0205383,0.0201111,0.0202179,0.0196381,0.0192566,0.0210114,0.0200348,0.0213013,0.0205994,0.0188751,0.0198212,0.0201416,0.0191956,0.0210724,0.0210571,0.0197144,0.0206299,0.0201874,0.0198212,0.0197906,0.0200043,0.673155
0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.0205383,0.346046
-0.0611935,0.0209351,-0.0623532,0.0192261,0.0193481,0.0195923,0.0198364,0.0217896,0.0180664,0.0202026,0.0186768,0.0217285,0.0200195,0.019043,0.0209351,0.0209961,0.0200195,0.0211792,0.0204468,0.0194092,0.0196533,0.019043,0.0187378,0.0200195,0.0197754,0.0194092,0.0205078,0.0227661,0.0195923,0.019165,0.020813,0.020752,0.0195923,0.0183105,0.0203857,0.020874,0.0185547,0.0211792,0.0204468,0.0214844,0.0185547,0.0200806,0.0198364,0.0202026,0.0189819,0.0194702,0.0209961,0.0218506,0.0187378,0.0203857,0.694183
-397774000000000.0,0.0202637,-397774000000000.0,0.0199585,0.0200195,0.020752,0.0206299,0.0170898,0.0194092,0.0213623,0.0201416,0.0219116,0.0193481,0.0200195,0.0187988,0.0186157,0.0189209,0.0198975,0.0202026,0.0210571,0.0197754,0.0197144,0.0189819,0.0206299,0.020752,0.0197144,0.0195923,0.0198364,0.0200195,0.0188599,0.0202026,0.0187988,0.0210571,0.0211792,0.0203247,0.0213013,0.0205688,0.0167847,0.0203857,0.0209351,0.0183105,0.0214233,0.0197144,0.019104,0.0189209,0.0217285,0.0205078,0.0200195,0.0217285,0.0213013,0.693687
87147200000.0,0.019989,87147200000.0,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.0205383,0.346046
9.15527e-05,3.05176e-05,0.000228882,0.00038147,0.000442505,0.000671387,0.000900269,0.00209045,0.00289917,0.00411987,0.00576782,0.00793457,0.0110016,0.0153809,0.0199432,0.0262299,0.0310516,0.0375214,0.0465851,0.0506439,0.0582733,0.0610657,0.0629425,0.0652466,0.0640411,0.0628967,0.0582428,0.0549927,0.0489044,0.0414886,0.0364838,0.0307312,0.0237732,0.0190125,0.0146332,0.0106506,0.00717163,0.00497437,0.00382996,0.00270081,0.00166321,0.000991821,0.000656128,0.000335693,0.000183105,0.00012207,3.05176e-05,5.254e-17,3.05176e-05,1.52588e-05,0.652054
6.43486e+32,2.28882e-05,6.43486e+32,6.10352e-05,9.91821e-05,0.000205994,0.000343323,0.000648499,0.001297,0.00190735,0.00302124,0.00488281,0.00714874,0.0105133,0.0148468,0.0198288,0.0267944,0.0330048,0.0398941,0.04879,0.0558243,0.0641632,0.0684814,0.0712433,0.0722961,0.0704269,0.0672379,0.0617828,0.0541687,0.0460815,0.039093,0.0318985,0.0238495,0.0187225,0.0136261,0.00975037,0.0065918,0.00445557,0.00292206,0.00162506,0.001091,0.00063324,0.000328064,0.000114441,0.0001297,3.8147e-05,3.05176e-05,0.0,2.28882e-05,1.52588e-05,0.641326
0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0201645,0.345901
0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0201645,0.345901
833146000.0,0.0199966,833146000.0,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0199966,0.0201645,0.345901
2.28862e-05,2.28882e-05,7.62744e-06,8.39233e-05,5.34058e-05,0.000144958,0.000335693,0.000839233,0.00112152,0.00193787,0.00304413,0.00452423,0.00745392,0.0109482,0.0143509,0.0201187,0.025856,0.0327682,0.0398102,0.0486679,0.0560989,0.0624161,0.0689545,0.0716095,0.0709305,0.071022,0.0668869,0.0613785,0.0549622,0.0466232,0.0392609,0.0321579,0.0246353,0.018486,0.0139847,0.00962067,0.00701141,0.0047226,0.00289154,0.00180817,0.00112915,0.00062561,0.000366211,0.000167847,9.15527e-05,1.52588e-05,7.62939e-06,7.62939e-06,0.0,1.52588e-05,0.6408
-8.24053e+31,0.0195618,-8.24053e+31,0.020874,0.0192413,0.0199738,0.0216522,0.0191498,0.0205231,0.019455,0.0197601,0.0200958,0.0207367,0.0202484,0.0211945,0.0202637,0.0189209,0.0204163,0.0204773,0.0201111,0.0207367,0.0203705,0.0195007,0.0200958,0.0198364,0.0200653,0.019928,0.0202942,0.0198212,0.0192871,0.0189362,0.020813,0.0210266,0.0196228,0.019455,0.0197906,0.020401,0.0195465,0.0201721,0.0200653,0.0187988,0.0196686,0.0201263,0.0196075,0.0193176,0.0203247,0.0204163,0.0200653,0.0198822,0.0195618,0.672518
0.0181885,0.0197754,0.0200195,0.0195923,0.0215454,0.0187988,0.0194092,0.0188599,0.0203247,0.0205078,0.0198364,0.0171509,0.0205078,0.0209351,0.0203247,0.0200195,0.0180054,0.0202026,0.019104,0.0186768,0.0205688,0.0203857,0.0176392,0.0193481,0.0217896,0.0219116,0.0211182,0.0211182,0.0199585,0.0205078,0.0214844,0.0209961,0.0213013,0.0201416,0.020752,0.019043,0.020874,0.0179443,0.0192871,0.0196533,0.0182495,0.0194092,0.0206299,0.020752,0.0198975,0.0216675,0.0206909,0.0217896,0.0186157,0.0206909,0.694038
0.020195,0.0203247,0.019928,0.0204315,0.0204926,0.02034,0.019928,0.0202484,0.0205688,0.0206757,0.0195541,0.0199432,0.0196533,0.0194855,0.0197449,0.0196152,0.0198593,0.0200119,0.0198746,0.0197449,0.0203171,0.0200195,0.0202789,0.0202026,0.0194244,0.0202332,0.0197601,0.0202637,0.0197296,0.0201187,0.0195923,0.0197067,0.0208282,0.0201569,0.0194473,0.0203171,0.0196609,0.0196304,0.0203857,0.0202713,0.0196991,0.0196991,0.0200043,0.020195,0.019989,0.0201797,0.0201416,0.0200272,0.0197754,0.0193253,0.661458
0.0199567,0.019989,0.0199567,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.019989,0.0205383,0.346046
